70;80;112;96;SK_0070;x;
71;240;32;48;SK_0071;x;
72;0;192;176;SK_0072;x;
73;224;160;128;SK_0073;x;
74;144;144;224;SK_0074;x;
75;80;160;96;SK_0075;x;
76;176;208;208;SK_0076;x;
77;112;128;240;SK_0077;x;
78;16;128;0;SK_0078;x;
79;32;192;16;SK_0079;x;
80;80;96;0;SK_0080;x;
81;208;176;208;SK_0081;x;
82;144;176;144;SK_0082;x;
83;224;96;64;SK_0083;x;
84;224;240;224;SK_0084;x;
85;96;64;112;SK_0085;x;
86;208;16;128;SK_0086;x;
87;192;32;48;SK_0087;x;
88;176;112;144;SK_0088;x;
89;176;144;208;SK_0089;x;
90;208;240;208;SK_0090;x;
91;48;16;240;SK_0091;x;
92;0;0;160;SK_0092;x;
93;64;160;80;SK_0093;x;
94;96;208;176;SK_0094;x;
95;64;48;96;SK_0095;x;
96;224;176;224;SK_0096;x;
97;80;16;80;SK_0097;x;
98;192;80;96;SK_0098;x;
99;192;240;224;SK_0099;x;
100;224;112;144;SK_0100;x;
101;16;160;96;SK_0101;x;
102;128;128;176;SK_0102;x;
103;64;144;128;SK_0103;x;
104;32;208;48;SK_0104;x;
105;176;96;96;SK_0105;x;
106;192;16;144;SK_0106;x;
107;112;64;80;SK_0107;x;
108;96;80;208;SK_0108;x;
109;176;112;48;SK_0109;x;
110;192;208;48;SK_0110;x;
111;16;16;16;SK_0111;x;
112;240;96;48;SK_0112;x;
113;160;176;192;SK_0113;x;
114;112;144;144;SK_0114;x;
115;192;48;64;SK_0115;x;
116;32;192;192;SK_0116;x;
117;160;176;64;SK_0117;x;
118;128;176;0;SK_0118;x;
119;208;32;176;SK_0119;x;
120;32;144;192;SK_0120;x;
121;16;176;208;SK_0121;x;
122;160;16;240;SK_0122;x;
123;128;48;240;SK_0123;x;
124;208;32;64;SK_0124;x;
125;64;96;160;SK_0125;x;
126;192;176;176;SK_0126;x;
127;16;0;112;SK_0127;x;
128;16;176;48;SK_0128;x;
129;96;144;48;SK_0129;x;
130;112;16;32;SK_0130;x;
131;112;112;0;SK_0131;x;
132;32;32;144;SK_0132;x;
133;0;160;32;SK_0133;x;
134;80;48;240;SK_0134;x;
135;16;48;160;SK_0135;x;
136;112;112;224;SK_0136;x;
137;96;96;96;SK_0137;x;
138;224;64;16;SK_0138;x;
139;0;112;32;SK_0139;x;
140;176;128;176;SK_0140;x;
141;0;16;224;SK_0141;x;
142;0;144;16;SK_0142;x;
143;80;128;128;SK_0143;x;
144;160;208;224;SK_0144;x;
145;128;0;80;SK_0145;x;
146;176;64;16;SK_0146;x;
147;192;224;48;SK_0147;x;
148;144;208;64;SK_0148;x;
149;64;48;192;SK_0149;x;
150;32;80;176;SK_0150;x;
151;32;16;224;SK_0151;x;
152;80;192;192;SK_0152;x;
153;16;128;96;SK_0153;x;
154;112;32;0;SK_0154;x;
155;80;64;0;SK_0155;x;
156;144;176;16;SK_0156;x;
157;0;112;160;SK_0157;x;
158;240;144;112;SK_0158;x;
159;208;16;144;SK_0159;x;
160;160;144;64;SK_0160;x;
161;128;16;80;SK_0161;x;
162;224;48;0;SK_0162;x;
163;240;96;128;SK_0163;x;
164;0;96;176;SK_0164;x;
165;32;208;64;SK_0165;x;
166;32;64;128;SK_0166;x;
167;48;160;48;SK_0167;x;
168;16;192;32;SK_0168;x;
169;80;32;0;SK_0169;x;
170;208;96;208;SK_0170;x;
171;96;96;192;SK_0171;x;
172;192;208;160;SK_0172;x;
173;128;16;144;SK_0173;x;
174;224;208;176;SK_0174;x;
175;0;32;16;SK_0175;x;
176;192;160;224;SK_0176;x;
177;224;176;16;SK_0177;x;
178;16;16;192;SK_0178;x;
179;160;160;176;SK_0179;x;
180;48;80;0;SK_0180;x;
181;112;16;144;SK_0181;x;
182;208;240;160;SK_0182;x;
183;128;240;192;SK_0183;x;
184;16;176;176;SK_0184;x;
185;224;144;64;SK_0185;x;
186;208;160;144;SK_0186;x;
187;128;128;48;SK_0187;x;
188;192;160;64;SK_0188;x;
189;176;32;0;SK_0189;x;
190;160;192;0;SK_0190;x;
191;176;192;176;SK_0191;x;
192;160;80;112;SK_0192;x;
193;16;208;80;SK_0193;x;
194;112;96;80;SK_0194;x;
195;128;80;192;SK_0195;x;
196;64;192;48;SK_0196;x;
197;112;64;32;SK_0197;x;
198;112;32;240;SK_0198;x;
199;112;160;160;SK_0199;x;
200;16;32;160;SK_0200;x;
201;64;112;16;SK_0201;x;
202;192;48;112;SK_0202;x;
203;96;240;176;SK_0203;x;
204;160;48;48;SK_0204;x;
205;128;96;0;SK_0205;x;
206;208;208;160;SK_0206;x;
207;240;176;96;SK_0207;x;
208;192;208;128;SK_0208;x;
209;0;32;224;SK_0209;x;
210;144;80;144;SK_0210;x;
211;112;176;112;SK_0211;x;
212;0;224;64;SK_0212;x;
213;0;208;80;SK_0213;x;
214;224;0;48;SK_0214;x;
215;48;160;96;SK_0215;x;
216;192;64;160;SK_0216;x;
217;176;192;48;SK_0217;x;
218;64;240;112;SK_0218;x;
219;32;128;64;SK_0219;x;
220;160;80;224;SK_0220;x;
221;32;144;48;SK_0221;x;
222;208;128;144;SK_0222;x;
223;80;128;240;SK_0223;x;
224;64;64;240;SK_0224;x;
225;208;208;48;SK_0225;x;
226;16;144;80;SK_0226;x;
227;160;80;0;SK_0227;x;
228;48;224;16;SK_0228;x;
229;240;16;48;SK_0229;x;
230;64;144;16;SK_0230;x;
231;96;224;48;SK_0231;x;
232;208;160;128;SK_0232;x;
233;48;48;192;SK_0233;x;
234;32;80;32;SK_0234;x;
235;208;208;208;SK_0235;x;
236;48;80;112;SK_0236;x;
237;80;176;16;SK_0237;x;
238;128;144;48;SK_0238;x;
239;16;144;32;SK_0239;x;
240;96;96;160;SK_0240;x;
241;160;16;176;SK_0241;x;
242;144;96;192;SK_0242;x;
243;48;224;208;SK_0243;x;
244;64;192;32;SK_0244;x;
245;64;112;80;SK_0245;x;
246;240;48;96;SK_0246;x;
247;192;0;192;SK_0247;x;
248;192;176;64;SK_0248;x;
249;48;112;144;SK_0249;x;
250;128;80;208;SK_0250;x;
251;80;224;80;SK_0251;x;
252;32;192;240;SK_0252;x;
253;80;144;16;SK_0253;x;
254;224;240;32;SK_0254;x;
255;80;112;80;SK_0255;x;
256;192;64;64;SK_0256;x;
257;48;176;240;SK_0257;x;
258;160;144;144;SK_0258;x;
259;160;96;176;SK_0259;x;
260;16;32;144;SK_0260;x;
261;192;0;0;SK_0261;x;
262;96;128;176;SK_0262;x;
263;128;48;128;SK_0263;x;
264;32;176;32;SK_0264;x;
265;160;192;160;SK_0265;x;
266;128;192;16;SK_0266;x;
267;144;208;96;SK_0267;x;
268;224;96;240;SK_0268;x;
269;0;16;208;SK_0269;x;
270;48;32;128;SK_0270;x;
271;16;176;0;SK_0271;x;
272;128;64;80;SK_0272;x;
273;176;192;144;SK_0273;x;
274;48;112;32;SK_0274;x;
275;192;176;192;SK_0275;x;
276;128;112;0;SK_0276;x;
277;176;160;144;SK_0277;x;
278;64;208;144;SK_0278;x;
279;144;208;48;SK_0279;x;
280;32;64;144;SK_0280;x;
281;176;224;160;SK_0281;x;
282;208;240;192;SK_0282;x;
283;192;176;16;SK_0283;x;
284;160;224;32;SK_0284;x;
285;80;48;96;SK_0285;x;
286;208;224;224;SK_0286;x;
287;0;144;80;SK_0287;x;
288;80;48;128;SK_0288;x;
289;0;112;16;SK_0289;x;
290;208;128;224;SK_0290;x;
291;0;112;128;SK_0291;x;
292;240;144;240;SK_0292;x;
293;208;176;128;SK_0293;x;
294;80;144;208;SK_0294;x;
295;48;224;240;SK_0295;x;
296;0;112;192;SK_0296;x;
297;240;208;176;SK_0297;x;
298;16;80;208;SK_0298;x;
299;48;0;96;SK_0299;x;
300;176;160;240;SK_0300;x;
301;48;16;160;SK_0301;x;
302;0;144;64;SK_0302;x;
303;128;96;208;SK_0303;x;
304;32;240;0;SK_0304;x;
305;0;144;160;SK_0305;x;
306;224;208;240;SK_0306;x;
307;48;192;176;SK_0307;x;
308;48;32;96;SK_0308;x;
309;32;80;48;SK_0309;x;
310;144;224;176;SK_0310;x;
311;240;144;176;SK_0311;x;
312;240;0;144;SK_0312;x;
313;16;80;224;SK_0313;x;
314;176;176;128;SK_0314;x;
315;96;16;16;SK_0315;x;
316;16;16;144;SK_0316;x;
317;240;48;16;SK_0317;x;
318;144;192;48;SK_0318;x;
319;224;64;224;SK_0319;x;
320;176;32;64;SK_0320;x;
321;192;0;128;SK_0321;x;
322;48;176;128;SK_0322;x;
323;112;144;80;SK_0323;x;
324;240;208;192;SK_0324;x;
325;64;112;224;SK_0325;x;
326;96;32;128;SK_0326;x;
327;176;176;96;SK_0327;x;
328;224;128;176;SK_0328;x;
329;224;192;208;SK_0329;x;
330;128;128;192;SK_0330;x;
331;96;64;160;SK_0331;x;
332;16;96;160;SK_0332;x;
333;48;176;224;SK_0333;x;
334;80;128;224;SK_0334;x;
335;0;96;32;SK_0335;x;
336;144;192;240;SK_0336;x;
337;16;192;240;SK_0337;x;
338;48;160;160;SK_0338;x;
339;0;128;32;SK_0339;x;
340;16;160;176;SK_0340;x;
341;16;112;240;SK_0341;x;
342;224;176;128;SK_0342;x;
343;0;224;192;SK_0343;x;
344;160;224;240;SK_0344;x;
345;96;208;48;SK_0345;x;
346;112;144;32;SK_0346;x;
347;208;144;32;SK_0347;x;
348;16;32;0;SK_0348;x;
349;240;192;0;SK_0349;x;
350;160;192;96;SK_0350;x;
351;96;16;0;SK_0351;x;
352;16;240;160;SK_0352;x;
353;96;240;80;SK_0353;x;
354;96;128;16;SK_0354;x;
355;128;128;144;SK_0355;x;
356;192;224;16;SK_0356;x;
357;208;240;240;SK_0357;x;
358;144;176;224;SK_0358;x;
359;0;240;192;SK_0359;x;
360;208;144;16;SK_0360;x;
361;208;96;128;SK_0361;x;
362;240;160;16;SK_0362;x;
363;208;160;96;SK_0363;x;
364;96;224;224;SK_0364;x;
365;64;0;112;SK_0365;x;
366;48;64;112;SK_0366;x;
367;160;112;96;SK_0367;x;
368;96;176;32;SK_0368;x;
369;176;208;144;SK_0369;x;
370;144;144;0;SK_0370;x;
371;128;64;48;SK_0371;x;
372;224;16;208;SK_0372;x;
373;32;112;192;SK_0373;x;
374;112;64;160;SK_0374;x;
375;160;176;112;SK_0375;x;
376;112;240;16;SK_0376;x;
377;240;128;160;SK_0377;x;
378;112;224;48;SK_0378;x;
379;176;240;16;SK_0379;x;
380;176;64;48;SK_0380;x;
381;224;240;176;SK_0381;x;
382;16;16;32;SK_0382;x;
383;112;224;160;SK_0383;x;
384;144;144;128;SK_0384;x;
385;240;0;80;SK_0385;x;
386;176;48;144;SK_0386;x;
387;16;192;192;SK_0387;x;
388;48;160;80;SK_0388;x;
389;80;128;160;SK_0389;x;
390;240;48;48;SK_0390;x;
391;48;48;32;SK_0391;x;
392;192;48;160;SK_0392;x;
393;32;96;0;SK_0393;x;
394;176;240;224;SK_0394;x;
395;48;0;208;SK_0395;x;
396;160;144;224;SK_0396;x;
397;96;192;48;SK_0397;x;
398;64;128;48;SK_0398;x;
399;224;16;96;SK_0399;x;
400;0;176;192;SK_0400;x;
401;80;112;64;SK_0401;x;
402;192;128;16;SK_0402;x;
403;144;208;0;SK_0403;x;
404;112;240;0;SK_0404;x;
405;192;192;0;SK_0405;x;
406;32;224;0;SK_0406;x;
407;160;96;48;SK_0407;x;
408;192;80;32;SK_0408;x;
409;48;80;16;SK_0409;x;
410;16;112;64;SK_0410;x;
411;16;48;112;SK_0411;x;
412;80;128;208;SK_0412;x;
413;208;48;64;SK_0413;x;
414;144;96;32;SK_0414;x;
415;144;0;96;SK_0415;x;
416;160;192;32;SK_0416;x;
417;208;32;16;SK_0417;x;
418;176;160;192;SK_0418;x;
419;224;192;0;SK_0419;x;
420;176;208;112;SK_0420;x;
421;0;208;176;SK_0421;x;
422;32;96;144;SK_0422;x;
423;176;96;176;SK_0423;x;
424;224;80;0;SK_0424;x;
425;224;144;208;SK_0425;x;
426;128;160;144;SK_0426;x;
427;96;64;176;SK_0427;x;
428;208;16;208;SK_0428;x;
429;0;224;16;SK_0429;x;
430;48;160;176;SK_0430;x;
431;64;48;112;SK_0431;x;
432;0;192;80;SK_0432;x;
433;80;32;64;SK_0433;x;
434;160;32;176;SK_0434;x;
435;240;224;224;SK_0435;x;
436;144;0;160;SK_0436;x;
437;128;176;144;SK_0437;x;
438;192;240;64;SK_0438;x;
439;96;80;240;SK_0439;x;
440;16;240;208;SK_0440;x;
441;208;16;16;SK_0441;x;
442;176;160;128;SK_0442;x;
443;192;96;208;SK_0443;x;
444;208;16;96;SK_0444;x;
445;192;96;160;SK_0445;x;
446;208;80;48;SK_0446;x;
447;96;96;224;SK_0447;x;
448;160;32;96;SK_0448;x;
449;64;16;128;SK_0449;x;
450;160;144;32;SK_0450;x;
451;192;16;96;SK_0451;x;
452;224;80;144;SK_0452;x;
453;64;48;64;SK_0453;x;
454;160;240;16;SK_0454;x;
455;192;240;240;SK_0455;x;
456;208;48;32;SK_0456;x;
457;160;208;176;SK_0457;x;
458;64;112;96;SK_0458;x;
459;176;0;176;SK_0459;x;
460;64;160;240;SK_0460;x;
461;240;0;176;SK_0461;x;
462;112;208;208;SK_0462;x;
463;80;224;112;SK_0463;x;
464;176;192;16;SK_0464;x;
465;112;224;64;SK_0465;x;
466;112;240;32;SK_0466;x;
467;64;160;208;SK_0467;x;
468;16;144;240;SK_0468;x;
469;192;32;64;SK_0469;x;
470;48;48;112;SK_0470;x;
471;64;176;16;SK_0471;x;
472;96;160;176;SK_0472;x;
473;176;16;32;SK_0473;x;
474;192;112;160;SK_0474;x;
475;128;16;0;SK_0475;x;
476;176;48;240;SK_0476;x;
477;128;112;96;SK_0477;x;
478;80;96;64;SK_0478;x;
479;240;176;112;SK_0479;x;
480;160;48;176;SK_0480;x;
481;208;144;96;SK_0481;x;
482;128;208;32;SK_0482;x;
483;96;176;112;SK_0483;x;
484;0;16;32;SK_0484;x;
485;240;224;176;SK_0485;x;
486;64;32;0;SK_0486;x;
487;0;208;48;SK_0487;x;
488;0;48;16;SK_0488;x;
489;240;48;224;SK_0489;x;
490;208;96;224;SK_0490;x;
491;16;128;192;SK_0491;x;
492;0;112;112;SK_0492;x;
493;192;112;16;SK_0493;x;
494;112;192;80;SK_0494;x;
495;240;224;112;SK_0495;x;
496;224;176;32;SK_0496;x;
497;160;112;64;SK_0497;x;
498;64;96;144;SK_0498;x;
499;16;160;80;SK_0499;x;
500;48;240;128;SK_0500;x;
501;16;224;48;SK_0501;x;
502;240;192;32;SK_0502;x;
503;32;208;16;SK_0503;x;
504;112;144;112;SK_0504;x;
505;192;96;240;SK_0505;x;
506;128;128;160;SK_0506;x;
507;192;80;16;SK_0507;x;
508;176;128;80;SK_0508;x;
509;128;32;48;SK_0509;x;
510;160;224;80;SK_0510;x;
511;64;176;240;SK_0511;x;
512;0;192;32;SK_0512;x;
513;144;96;208;SK_0513;x;
514;192;96;176;SK_0514;x;
515;64;96;176;SK_0515;x;
516;80;128;64;SK_0516;x;
517;112;16;96;SK_0517;x;
518;80;208;48;SK_0518;x;
519;208;128;128;SK_0519;x;
520;48;96;16;SK_0520;x;
521;96;96;16;SK_0521;x;
522;224;144;224;SK_0522;x;
523;144;0;128;SK_0523;x;
524;192;224;112;SK_0524;x;
525;208;192;192;SK_0525;x;
526;192;96;128;SK_0526;x;
527;240;128;112;SK_0527;x;
528;208;96;176;SK_0528;x;
529;16;16;176;SK_0529;x;
530;160;128;192;SK_0530;x;
531;96;192;80;SK_0531;x;
532;112;64;240;SK_0532;x;
533;240;96;64;SK_0533;x;
534;64;208;240;SK_0534;x;
535;176;240;112;SK_0535;x;
536;96;224;176;SK_0536;x;
537;112;64;112;SK_0537;x;
538;128;144;16;SK_0538;x;
539;64;96;240;SK_0539;x;
540;160;96;96;SK_0540;x;
541;208;48;96;SK_0541;x;
542;48;224;48;SK_0542;x;
543;48;64;224;SK_0543;x;
544;208;112;112;SK_0544;x;
545;176;16;224;SK_0545;x;
546;80;208;0;SK_0546;x;
547;80;16;192;SK_0547;x;
548;144;64;192;SK_0548;x;
549;176;176;192;SK_0549;x;
550;16;32;96;SK_0550;x;
551;176;16;16;SK_0551;x;
552;144;16;144;SK_0552;x;
553;224;192;128;SK_0553;x;
554;144;0;16;SK_0554;x;
555;144;48;240;SK_0555;x;
556;0;32;208;SK_0556;x;
557;208;224;160;SK_0557;x;
558;96;144;112;SK_0558;x;
559;112;112;96;SK_0559;x;
560;144;64;208;SK_0560;x;
561;240;64;64;SK_0561;x;
562;96;128;208;SK_0562;x;
563;224;128;128;SK_0563;x;
564;32;240;160;SK_0564;x;
565;32;144;240;SK_0565;x;
566;176;80;96;SK_0566;x;
567;80;192;176;SK_0567;x;
568;176;64;160;SK_0568;x;
569;96;192;144;SK_0569;x;
570;224;176;48;SK_0570;x;
571;0;16;80;SK_0571;x;
572;0;224;176;SK_0572;x;
573;160;80;64;SK_0573;x;
574;208;192;32;SK_0574;x;
575;112;160;224;SK_0575;x;
576;80;96;80;SK_0576;x;
577;176;16;48;SK_0577;x;
578;96;112;160;SK_0578;x;
579;0;208;144;SK_0579;x;
580;208;0;0;SK_0580;x;
581;224;48;64;SK_0581;x;
582;240;96;96;SK_0582;x;
583;192;224;192;SK_0583;x;
584;48;192;144;SK_0584;x;
585;64;128;240;SK_0585;x;
586;0;176;0;SK_0586;x;
587;240;160;144;SK_0587;x;
588;240;48;160;SK_0588;x;
589;208;96;240;SK_0589;x;
590;176;128;112;SK_0590;x;
591;112;160;112;SK_0591;x;
592;240;0;64;SK_0592;x;
593;112;48;64;SK_0593;x;
594;48;16;96;SK_0594;x;
595;16;64;64;SK_0595;x;
596;48;112;96;SK_0596;x;
597;176;112;64;SK_0597;x;
598;32;176;0;SK_0598;x;
599;96;80;64;SK_0599;x;
600;64;128;32;SK_0600;x;
601;80;240;144;SK_0601;x;
602;240;128;48;SK_0602;x;
603;32;64;48;SK_0603;x;
604;0;160;160;SK_0604;x;
605;48;240;176;SK_0605;x;
606;144;240;112;SK_0606;x;
607;192;160;96;SK_0607;x;
608;240;112;32;SK_0608;x;
609;64;48;160;SK_0609;x;
610;80;32;96;SK_0610;x;
611;176;112;80;SK_0611;x;
612;0;224;240;SK_0612;x;
613;144;0;224;SK_0613;x;
614;144;80;16;SK_0614;x;
615;48;192;48;SK_0615;x;
616;80;80;176;SK_0616;x;
617;64;80;16;SK_0617;x;
618;16;0;192;SK_0618;x;
619;16;48;192;SK_0619;x;
620;112;128;0;SK_0620;x;
621;176;128;48;SK_0621;x;
622;112;80;64;SK_0622;x;
623;208;128;112;SK_0623;x;
624;0;32;32;SK_0624;x;
625;112;128;144;SK_0625;x;
626;64;112;0;SK_0626;x;
627;16;112;96;SK_0627;x;
628;32;48;240;SK_0628;x;
629;64;16;208;SK_0629;x;
630;48;128;128;SK_0630;x;
631;160;16;80;SK_0631;x;
632;80;208;16;SK_0632;x;
633;80;112;192;SK_0633;x;
634;192;192;144;SK_0634;x;
635;144;208;160;SK_0635;x;
636;144;192;112;SK_0636;x;
637;48;0;144;SK_0637;x;
638;112;224;176;SK_0638;x;
639;240;48;240;SK_0639;x;
640;224;48;32;SK_0640;x;
641;0;192;240;SK_0641;x;
642;32;112;128;SK_0642;x;
643;0;96;80;SK_0643;x;
644;192;48;128;SK_0644;x;
645;160;96;64;SK_0645;x;
646;176;16;128;SK_0646;x;
647;16;176;64;SK_0647;x;
648;48;16;128;SK_0648;x;
649;112;16;240;SK_0649;x;
650;16;144;192;SK_0650;x;
651;112;0;48;SK_0651;x;
652;0;32;96;SK_0652;x;
653;80;16;48;SK_0653;x;
654;0;240;224;SK_0654;x;
655;64;80;144;SK_0655;x;
656;32;128;192;SK_0656;x;
657;176;96;224;SK_0657;x;
658;128;192;112;SK_0658;x;
659;0;144;240;SK_0659;x;
660;80;208;176;SK_0660;x;
661;96;240;0;SK_0661;x;
662;16;240;112;SK_0662;x;
663;224;16;144;SK_0663;x;
664;224;160;16;SK_0664;x;
665;64;208;32;SK_0665;x;
666;240;112;144;SK_0666;x;
667;160;0;80;SK_0667;x;
668;96;128;32;SK_0668;x;
669;240;80;80;SK_0669;x;
670;80;112;144;SK_0670;x;
671;80;16;224;SK_0671;x;
672;112;0;128;SK_0672;x;
673;0;144;224;SK_0673;x;
674;224;208;80;SK_0674;x;
675;16;16;208;SK_0675;x;
676;176;48;112;SK_0676;x;
677;192;112;144;SK_0677;x;
678;224;208;96;SK_0678;x;
679;128;96;112;SK_0679;x;
680;16;80;192;SK_0680;x;
681;160;0;96;SK_0681;x;
682;112;192;144;SK_0682;x;
683;96;64;0;SK_0683;x;
684;240;0;48;SK_0684;x;
685;224;208;224;SK_0685;x;
686;80;80;208;SK_0686;x;
687;160;240;144;SK_0687;x;
688;80;176;208;SK_0688;x;
689;0;144;144;SK_0689;x;
690;48;0;0;SK_0690;x;
691;240;192;240;SK_0691;x;
692;160;80;192;SK_0692;x;
693;128;0;112;SK_0693;x;
694;80;176;32;SK_0694;x;
695;96;176;0;SK_0695;x;
696;208;80;160;SK_0696;x;
697;32;176;176;SK_0697;x;
698;0;64;112;SK_0698;x;
699;48;64;128;SK_0699;x;
700;48;192;128;SK_0700;x;
701;176;240;0;SK_0701;x;
702;0;80;160;SK_0702;x;
703;208;32;144;SK_0703;x;
704;224;224;96;SK_0704;x;
705;112;192;176;SK_0705;x;
706;144;112;0;SK_0706;x;
707;80;208;32;SK_0707;x;
708;32;208;32;SK_0708;x;
709;64;96;224;SK_0709;x;
710;240;80;32;SK_0710;x;
711;112;192;32;SK_0711;x;
712;144;64;16;SK_0712;x;
713;224;96;96;SK_0713;x;
714;176;48;208;SK_0714;x;
715;160;160;80;SK_0715;x;
716;80;128;144;SK_0716;x;
717;112;128;176;SK_0717;x;
718;240;192;128;SK_0718;x;
719;160;128;160;SK_0719;x;
720;112;112;208;SK_0720;x;
721;208;128;80;SK_0721;x;
722;128;80;112;SK_0722;x;
723;208;80;224;SK_0723;x;
724;160;64;176;SK_0724;x;
725;144;144;112;SK_0725;x;
726;208;64;192;SK_0726;x;
727;208;64;208;SK_0727;x;
728;0;160;144;SK_0728;x;
729;208;160;208;SK_0729;x;
730;32;16;64;SK_0730;x;
731;80;192;96;SK_0731;x;
732;208;0;96;SK_0732;x;
733;16;96;80;SK_0733;x;
734;208;112;96;SK_0734;x;
735;32;192;80;SK_0735;x;
736;176;16;176;SK_0736;x;
737;64;0;240;SK_0737;x;
738;128;240;80;SK_0738;x;
739;160;64;0;SK_0739;x;
740;16;32;208;SK_0740;x;
741;32;16;192;SK_0741;x;
742;32;16;176;SK_0742;x;
743;208;80;80;SK_0743;x;
744;224;32;224;SK_0744;x;
745;48;112;48;SK_0745;x;
746;48;64;0;SK_0746;x;
747;240;208;32;SK_0747;x;
748;64;208;0;SK_0748;x;
749;64;16;16;SK_0749;x;
750;176;224;208;SK_0750;x;
751;240;176;16;SK_0751;x;
752;32;208;224;SK_0752;x;
753;160;240;192;SK_0753;x;
754;96;176;160;SK_0754;x;
755;0;48;112;SK_0755;x;
756;16;208;176;SK_0756;x;
757;208;192;128;SK_0757;x;
758;208;0;144;SK_0758;x;
759;224;160;96;SK_0759;x;
760;128;176;192;SK_0760;x;
761;208;160;16;SK_0761;x;
762;224;16;176;SK_0762;x;
763;176;192;112;SK_0763;x;
764;64;176;176;SK_0764;x;
765;208;192;96;SK_0765;x;
766;64;16;80;SK_0766;x;
767;224;160;0;SK_0767;x;
768;128;64;144;SK_0768;x;
769;48;48;64;SK_0769;x;
770;96;176;208;SK_0770;x;
771;224;144;112;SK_0771;x;
772;176;128;16;SK_0772;x;
773;224;32;0;SK_0773;x;
774;64;32;96;SK_0774;x;
775;144;80;192;SK_0775;x;
776;160;0;48;SK_0776;x;
777;208;48;144;SK_0777;x;
778;48;16;0;SK_0778;x;
779;224;176;240;SK_0779;x;
780;192;224;0;SK_0780;x;
781;80;128;0;SK_0781;x;
782;208;80;112;SK_0782;x;
783;64;144;224;SK_0783;x;
784;48;0;16;SK_0784;x;
785;128;0;144;SK_0785;x;
786;80;240;80;SK_0786;x;
787;48;208;144;SK_0787;x;
788;160;112;208;SK_0788;x;
789;240;64;192;SK_0789;x;
790;128;64;160;SK_0790;x;
791;64;80;128;SK_0791;x;
792;192;32;96;SK_0792;x;
793;80;0;128;SK_0793;x;
794;64;112;176;SK_0794;x;
795;112;208;16;SK_0795;x;
796;128;112;32;SK_0796;x;
797;144;128;128;SK_0797;x;
798;64;80;80;SK_0798;x;
799;64;240;160;SK_0799;x;
800;0;160;0;SK_0800;x;
801;48;96;48;SK_0801;x;
802;0;0;176;SK_0802;x;
803;176;144;192;SK_0803;x;
804;144;16;64;SK_0804;x;
805;128;240;128;SK_0805;x;
806;192;32;0;SK_0806;x;
807;240;0;32;SK_0807;x;
808;128;176;64;SK_0808;x;
809;160;128;0;SK_0809;x;
810;96;112;208;SK_0810;x;
811;144;80;48;SK_0811;x;
812;144;64;112;SK_0812;x;
813;64;240;128;SK_0813;x;
814;0;80;32;SK_0814;x;
815;16;144;16;SK_0815;x;
816;112;176;48;SK_0816;x;
817;224;240;112;SK_0817;x;
818;192;0;64;SK_0818;x;
819;144;176;176;SK_0819;x;
820;160;144;48;SK_0820;x;
821;144;96;144;SK_0821;x;
822;96;0;128;SK_0822;x;
